id,title,year
79043,"The Magnificent Ruffians",1979
79046,"O Diabo Desceu à Vila",1980
79047,"Diagnóza smrti",1979
79048,"Cops and Robbers",1979
79051,"The Butterfly Murders",1979
79052,"Dimas de Leon",1980
79053,Dimboola,1979
79054,"To Forget Venice",1979
79055,Dirt,1979
79057,"Disco Fever",1979
79058,"The Divine Nymph",1975
79059,"Le divorcement",1979
79060,"Dizengoff 99",1979
79061,"Dolly il sesso biondo",1979
79062,Dolphin,1979
79063,"Don Giovanni",1979
79065,"A Woman in the Night",1979
79067,Istintaq,1979
79068,"Dottor Jekyll e gentile signora",1979
79070,"The Double McGuffin",1979
79072,"Where Can You Go Without the Little Vice?",1979
79073,Dracula,1979
79075,"Dracula and Son",1976
79076,"Dragon on Fire",1978
79077,Mimi,1979
79078,"Dread Beat an' Blood",1979
79080,Dreamer,1979
79082,"The Driller Killer",1979
79083,"The Third Generation",1979
79084,"Droga daleka przed nami...",1980
79085,"Drsna planina",1980
79086,"The Hussy",1979
79087,"You're Out of Your Mind, Maggie",1979
79090,"The Conductor",1980
79091,"Memoirs of a French Whore",1979
79092,"El día del presidente",1979
79093,"Coward Bastard",1980
79094,"Eagle's Wing",1979
79095,"The Marriage of Maria Braun",1979
79096,"Einfach Blumen aufs Dach",1979
79098,"And Quiet Rolls the Dawn",1979
79099,Electofrenia,1979
79100,"The Electric Horseman",1979
79101,Elegia,1979
79102,"Elpidio Valdés",1979
79104,"Emanuelle: Queen of Sados",1980
79105,"Un'emozione in più",1979
79106,"The Imprint of Giants",1980
79107,"The End of the Rainbow",1979
79108,"Los energéticos",1979
79109,"J'ai voulu rire comme les autres",1980
79110,"Three Avengers",1979
79111,Ernesto,1979
79113,"The First Polka",1979
79115,"Escape from Hell",1980
79116,"Escape from Alcatraz",1979
79117,"Escape to Athena",1979
79118,"Lemon Popsicle",1978
79119,"Esta loca, loca cámara",1979
79120,Stigma,1980
79121,"Et la tendresse?... Bordel!",1979
79122,"Bai Ma Su che gou hun fan",1979
79123,"The Europeans",1979
79124,"Eva, Julia, Perla",1979
79125,"Ève avait l'éclat métallique de l'été",1979
79128,"The Evictors",1979
79130,F.E.N.,1980
79132,"The Family, Fine, Thanks",1979
79135,Fascination,1979
79136,"Fast Break",1979
79137,"Fast Charlie... the Moonbeam Rider",1979
79138,"Fast Company",1979
79141,"Fist in the Pocket",1978
79142,"The Fearless Young Boxer",1979
79144,Felicity,1978
79145,"La femme flic",1980
79146,"The Secret",1979
79147,"Mad Monkey Kung Fu",1979
79148,"The Deadly Breaking Sword",1979
79149,"Feu l'objectivité",1979
79151,"Los fieles sirvientes",1980
79152,"The Fifth Musketeer",1979
79153,Firepower,1979
79154,"The Fish That Saved Pittsburgh",1979
79155,"The Fists, the Kicks and the Evil",1979
79156,Alligator,1979
79162,Flicka,1979
79163,"Wan shi tian jiao",1978
79164,"The Buddha Assassinator",1980
79167,"The Forbidden Past",1979
79168,"A Force of One",1979
79169,"The Force",1979
79170,"Born Wild, Run Free",1987
79171,"Fragrance of Wild Flowers",1977
79172,"Frak dlya shalopaya",1979
79176,"French Postcards",1979
79180,"The Frisco Kid",1979
79181,"Fuego en el mar",1981
79182,"Vengeance Is Mine",1979
79183,"Full Moon Scimitar",1979
79185,"Fury of Shaolin Fist",1979
79186,"Fábián Bálint találkozása Istennel",1980
79188,"De försvunna",1979
79189,"Für Mord kein Beweis",1979
79190,"Gal Young Un",1979
79191,"Game for Vultures",1979
79192,Hoodlums,1980
79193,"The Garage",1980
79194,"Visanteta, estáte quieta",1979
79196,Gauri,1979
79197,"Caged Women",1980
79198,"The Frozen Heart",1980
79200,"The Troops & Aliens",1979
79201,"Generation on the Wind",1979
79202,"Geschichte der Nacht",1979
79203,"Tales from the Vienna Woods",1979
79204,"First Case, Second Case",1979
79205,"The Ghost Story",1979
79207,"Giallo a Venezia",1979
79208,"Gibbi Westgermany",1980
79211,"Il giocattolo",1979
79212,"The Glacier Fox",1978
79213,"Glück im Hinterhaus",1980
79215,Goa,1980
79216,"The Four Seasons",1979
79218,"Greasy Kid Stuff",1979
79219,"Going in Style",1979
79220,"Going the Distance",1979
79221,"Gol Maal",1979
79224,"The Golden Lady",1979
79225,Goldengirl,1979
79227,"Good Guys Wear Black",1978
79228,"Good Luck, Miss Wyckoff",1979
79230,"Dracula Blows His Cool",1979
79231,Grandison,1979
79232,"Les grands enfants",1980
79233,"Unos granujas decentes",1980
79234,Zones,1979
79235,"Grave 17B",1979
79236,"The Great Gambler",1979
79237,"The Great Monkey Rip-Off",1979
79238,"The Great Riviera Bank Robbery",1979
79239,"The Great Santini",1979
79240,"The Great Train Robbery",1978
79241,"Grijpstra & De Gier",1979
79244,"XIX saukunis qartuli qronika",1979
79246,Guaguasi,1983
79247,"10 Tigers of Shaolin",1978
79248,"Don't Trust the Mafia",1979
79249,"Guber - Arbeit im Stein",1979
79250,"La guerre des polices",1979
79251,"The Other One's Mug",1979
79252,"Le guignolo",1980
79254,"Walk on Water If You Can",1979
79255,"Götz von Berlichingen mit der eisernen Hand",1979
79256,HealtH,1980
79257,H.O.T.S.,1979
79258,"Habfürdö",1980
79260,Haine,1980
79261,Hair,1979
79262,"Hakuchyu no shikaku",1979
79263,"Hamare Tumhare",1979
79264,"The Hamburg Syndrome",1979
79265,"The Handcuff",1979
79268,"Hanover Street",1979
79271,Hardcore,1979
79273,Haunted,1977
79276,"Amsterdam Connection",1978
79277,"He Never Gives Up",1979
79278,"Chilly Scenes of Winter",1979
79281,"Hei chi hei",1972
79283,"Heiße Träume auf der Schulbank",1979
79284,"Heja Sverige!",1979
79285,"Saturn 3",1980
79286,"Des Henkers Bruder",1979
79292,"Heroes of the Wild",1977
79293,"Space Firebird",1980
79295,"Hijos de tigre",1980
79296,"Himmel, Scheich und Wolkenbruch",1979
79297,"The Hit",1979
79298,"Hogyan felejtsük el életünk legnagyobb szerelmét...?",1980
79300,"The Hollywood Strangler Meets the Skid Row Slasher",1979
79301,"Home Before Midnight",1979
79302,"Home Movies",1979
79304,"Hometown U.S.A.",1979
79305,"Raiding Party",1979
79308,"Hot Stuff",1979
79309,"Hot T-Shirts",1980
79310,"Hotel klasy lux",1979
79311,"Hou hsing kou shou",1979
79312,"The House of Hanging",1979
79315,"The Fearless Hyena",1979
79317,"Hunter in the Dark",1979
79319,Hurricane,1979
79320,"Immoral Women",1979
79322,"I... For Icarus",1979
79323,"Ich bin dein Killer",1982
79325,"Ija Ominira",1979
79326,"Silver Anniversary",1979
79327,"La ilegal",1979
79328,Ileksen,1979
79329,Ilombe,1979
79330,"Images de débat",1979
79331,"Imeruli eskizebi",1979
79333,Improvviso,1979
79334,"In Search of Anna",1978
79335,"In Search of Skiing",1977
79336,"The In-Laws",1979
79337,"Ina, kapatid, anak",1979
79338,"Incoming Freshmen",1979
79340,"Indagine su un delitto perfetto",1978
79341,"El infierno de todos tan temido",1981
79342,"L'insegnante al mare con tutta la classe",1980
79343,Insieme,1979
79344,"Instant Pictures",1980
79346,"La insurrección",1980
79347,"La insólita y gloriosa hazaña del cipote de Archidona",1979
79349,"Intimate Relations",1975
79351,"I'm for the Hippopotamus",1979
79352,Iskanja,1979
79353,"It Shouldn't Happen to a Vet",1976
79355,"Jaani Dushman",1979
79358,"Jade Dagger Ninja",1982
79359,"I Am Maria",1979
79360,"Jag är med barn",1979
79361,Jaguar,1979
79362,"Jaguar Lives!",1979
79363,"Jama Masjid Street Journal",1979
79364,"Jeena Yahan",1979
79367,"The Jerk",1979
79368,"The Jesus Film",1979
79369,Jeux,1979
79370,"Jade Claw",1979
79371,"The Kung Fu Instructor",1979
79372,"The Kid with the Golden Arm",1979
79373,"Jorge Amado no Cinema",1979
79374,"The Journalist",1979
79375,"Juan Topocho",1979
79376,"The Proud Twins",1979
79377,"Juliana in zeventig bewogen jaren",1979
79380,Jun,1980
79381,"Junge Leute brauchen Liebe",1979
79382,Jurmana,1979
79383,"Just Out of Reach",1979
79384,"Just You and Me, Kid",1979
79386,"Kaala Patthar",1979
79387,"Kaiserschnitt - eine Operette",1979
79388,Kalyani,1979
79389,"Kam nikdo nesmi",1979
79390,"Kassbach - Ein Portrait",1979
79392,"A Nice Neighbor",1979
79393,Keiko,1979
79394,Kejsaren,1979
79395,"Ken Murray Shooting Stars",1979
79396,"Kenn' ich, weiß ich, war ich schon!",1981
79397,"Kesse Teens und irre Typen",1979
79398,"Ki beszél itt szerelemröl?!",1980
79400,"The Kids Are Alright",1979
79401,"Kill the Golden Goose",1979
79403,"Kinbaku no jôji",1979
79404,"Kindaichi Kosuke no boken",1979
79405,"The Children from Number 67",1980
79406,"King Frat",1979
79407,"A kis Valentinó",1979
79408,"Die kleine Figur meines Vaters",1980
79410,"Kobieta i kobieta",1980
79411,"Koeputkiaikuinen ja Simon enkelit",1979
79412,Koportos,1980
79413,"Crew Cut",1979
79415,Kostas,1979
79417,"Kramer vs. Kramer",1979
79419,"Kreuzberger Liebesnächte",1980
79420,"Kristoffers hus",1979
79421,"Troubled Laughter",1981
79422,Kummatty,1979
79423,"En kärleks sommar",1979
79424,"Két történet a félmúltból",1980
79425,"Lachtauben weinen nicht",1979
79428,"The Lady Vanishes",1979
79429,"The Lady in Red",1979
79430,"The Band",1978
79431,"Lakeside Habitat",1979
79432,"Dirty Ho",1976
79433,"The Bailiff of Greifensee",1979
79434,"Lantern Festival Adventure",1979
79435,"Lao shu la gui",1979
79437,"Last Embrace",1979
79439,"The Last Judgement",1979
79441,"The Last Tasmanian",1978
79442,"The Last Word",1979
79443,"The Last of the Blue Devils",1979
79444,"The Last of the Knucklemen",1979
79445,"The Late Great Planet Earth",1979
79446,"Latitude 55°",1982
79447,"Lachenite obuvki na neznayniya voin",1979
79448,"Lauf, Hase, lauf",1979
79449,Laura,1979
79450,"The Legacy",1978
79451,"Legend of Feng Hsui",1979
79454,"Legend of the Bat",1978
79456,"Legend tzaghratzui masin",1980
79463,"Tigers in Lipstick",1979
79465,"Last Love",1979
79467,"La liceale, il diavolo e l'acquasanta",1979
79470,"Monty Python's Life of Brian",1979
79472,"The Magnificent Butcher",1979
79473,"Linus and the Mysterious Red Brick House",1979
79475,"The Little Convict",1979
79477,"A Little Romance",1979
79478,"Duel of the Seven Tiger",1979
79480,"Llámenme Mike",1979
79481,"The London Connection",1979
79482,"Long Weekend",1978
79483,"The Dragon and the Tiger Kids",1979
79484,"Dragon Fist",1979
79485,"Loons of Amisk",1979
79486,"Lost and Found",1979
79488,"Love and Bullets",1979
79489,"Love at First Bite",1979
79492,Lovespell,1981
79493,Lucie,1979
79494,"Lucky Star",1979
79495,Luna,1979
79497,"Operation Leopard",1980
79501,"Mad Max",1979
79504,"The Magician of Lublin",1979
79507,"Magnificent Wonderman",1982
79509,"Fantasy Mission Force",1983
79510,"The Main Event",1979
79513,Hypochondriac,1979
79514,"Malibu High",1979
79515,"...And Give Us Our Daily Sex",1979
79516,"Big Mamma",1979
79517,"Mama Turns 100",1979
79518,"Mamá, levántate y anda",1980
79519,"The Man You Loved to Hate",1979
79520,"A Man, a Woman and a Bank",1979
79522,Manhattan,1979
79523,"Velvet Hands",1979
79524,Manoeuvre,1980
79525,Manuel,1979
79526,Manzil,1979
79527,"Spiritual Boxer II",1979
79529,Maria,1979
79532,"Marie Ann",1978
79534,"Martijn en de magiër",1979
79537,"María de mi corazón",1979
79538,"The Mask",1979
79540,Meatballs,1979
79541,"The Meateater",1979
79542,"Meetings with Remarkable Men",1979
79543,"Melancoly Baby",1979
79544,"Memoirs of Leticia Valle",1980
79547,"Mese habbal",1979
79548,Messidor,1979
79549,"Metal Messiah",1978
79550,Meteor,1979
79552,"Middle Age Spread",1979
79553,"Miedo a salir de noche",1980
79554,"La miel",1979
79555,"Mijn vriend",1979
79556,"Un millón por tu historia",1980
79557,Milo-Milo,1979
79558,"My Beloved",1979
79560,"Every Wednesday",1979
79564,"My Days with Veronica",1980
79565,"Mis relaciones con Ana",1979
79567,"Mission to Glory: A True Story",1977
79569,"Tono Eijirô no Mito Kômon",1978
79570,"No More Easy Life",1979
79571,"Moeru aki",1979
79572,"Mojado Power",1981
79573,Monstroid,1980
79574,Moonraker,1979
79576,"More American Graffiti",1979
79578,"The Bit Between the Teeth",1979
79579,"Moscow Does Not Believe in Tears",1980
79580,"Adventures of the Wilderness Family 3",1979
79581,"A Scream from Silence",1979
79583,"Mr. Mike's Mondo Video",1979
79584,"Mr. Natwarlal",1979
79586,"Girl with the Golden Panties",1980
79587,"Mudas Mudancas",1984
79588,"The Muppet Movie",1979
79589,Muqabla,1979
79590,"Muqaddar Ka Sikandar",1978
79591,"Kong que wang chao",1979
79592,"Murder by Decree",1979
79595,"The Music Machine",1979
79596,"My Brilliant Career",1979
79601,"Short Memory",1979
79602,"Der Mörder",1979
79604,"Na pytlacke stezce",1979
79606,"National Class Category Up to 785 Ccm",1979
79607,Nahla,1979
79609,"Dance of the Drunken Mantis",1979
79610,"Naplemente délben",1980
79611,"Napoli... la camorra sfida, la città risponde",1979
79612,"Napoli storia d'amore e di vendetta",1979
79613,"Natural Enemies",1979
79614,Nauker,1979
79615,"Uncle Marin, the Billionaire",1979
79616,"Neem Annapurna",1980
79617,"The Truth on the Savolta Affair",1980
79619,Oblomov,1980
79620,"The Latest on Robber Hotzenplotz",1979
79621,"Los nevados",1979
79622,"New Generation",1979
79624,"Secrets of a French Maid",1980
79625,"El nido",1980
79626,"Night Creature",1978
79628,Night-Flowers,1979
79630,"A Nightingale Sang in Berkeley Square",1979
79631,Nightwing,1979
79632,"Undercover Lover",1979
79633,"No Maps on My Taps",1979
79635,Nocturna,1979
79638,"Norma Rae",1979
79639,"The North Avenue Irregulars",1979
79640,"North Dallas Forty",1979
79641,"Nosferatu the Vampyre",1979
79643,1922,1978
79644,"November 1828",1979
79645,Novinar,1979
79646,"Now or Never",1979
79647,"Nuages noirs",1979
79648,"Nutcracker Fantasy",1979
79650,"Okey, Mister Pancho",1981
79652,"The Odd Angry Shot",1979
79653,"Tao tie gong",1979
79655,Ogro,1979
79657,"My Son! My Son!",1979
79658,"A Sunday in October",1979
79659,"Occupation in 26 Pictures",1978
79660,"Old Boyfriends",1979
79661,"Olsenbanden og Dynamitt-Harry mot nye høyder",1979
79662,"The Olsen Gang Never Surrenders",1979
79664,"On the Air Live with Captain Midnight",1979
79665,"On the Yard",1978
79667,"Love and Faith",1978
79668,"The Onion Field",1979
79669,"Only Once in a Lifetime",1979
79671,"Onore e riposo",1979
79672,"Opening Night",1977
79674,"In for Treatment",1979
79677,"The Orphan",1979
79678,"The Ortlieb Woman",1981
79679,"Autumn Marathon",1979
79680,"Osobo vazhnoye zadaniye",1981
79681,"Osprey's Domain",1979
79682,"Winning of Freedom",1979
79684,"Tora-san, the Matchmaker",1979
79685,"Tora-san's Dream of Spring",1979
79686,"Otoko wa tsurai yo: Torajiro kamome uta",1980
79687,"The Outsider",1979
79688,"Over the Edge",1979
79689,"Paco the Infallible",1979
79691,"Een pak slaag",1979
79692,"Pakleni otok",1979
79693,"Palm Beach",1980
79694,"Panelstory aneb Jak se rodí sídliste",1980
79695,"Pani Mariya",1980
79696,"The Maids of Wilko",1979
79697,"Paprikások",1979
79700,"The Passage",1979
79701,"Graduate First",1978
79702,"Hot Potato",1979
79703,"The Patriotic Woman",1979
79705,"Paula aus Portugal",1979
79706,Paydirt,1981
79707,"Portable Country",1979
79708,Pena,1979
79709,Penitentiary,1979
79710,"A Perfect Couple",1979
79711,Wandering,1979
79712,"Perro callejero II",1981
79714,Phantasm,1979
79715,"Wu zi tian shi",1978
79716,"Photos scandale",1979
79718,"Piedone d'Egitto",1980
79719,"The Pilot",1980
79720,"El regreso de Eva Man",1982
79721,"Placówka",1979
79723,Players,1979
79725,"A Pleasure Doing Business",1979
79729,"Podróz do Arabii",1980
79730,"Poema o krylyakh",1979
79731,"Poison Rose and the Bodyguard",1979
79732,"Poitín",1978
79733,Politiewerk,1979
79734,"A Policewoman on the Porno Squad",1979
79735,"The Rebel",1980
79736,"Polvos mágicos",1979
79737,"Il porno shop della settima strada",1979
79738,"Doing Time",1979
79740,"A Portrait of the Artist as a Young Man",1977
79741,"Poslednyaya okhota",1980
79742,"Why Not!",1977
79743,Povratak,1979
79744,"Getting to Know the Big, Wide World",1980
79745,"Il prato",1979
79746,"Der Preis fürs Überleben",1980
79747,"Priko sinjeg mora",1979
79748,"Prijeki sud",1978
79749,"Alibaba Aur 40 Chor",1980
79751,"Primer cuadro",1979
79753,"The Prisoner of Zenda",1979
79754,"The Prize Fighter",1979
79755,"Progulka, dostoynaya muzhchin",1979
79756,"The Promise",1979
79757,"Promises in the Dark",1979
79758,Prophecy,1979
79759,"Orchestra Rehearsal",1978
79760,"The Donkey-Eared Prince",1980
79761,"The Red Sweater",1979
79762,"¡Pum!",1981
79763,"Punk in London",1977
79764,"Five Evenings",1979
79765,"Give Me Five",1980
79766,Quadrophenia,1979
79767,"Quatro Paredes Nuas",1979
79768,"Queen of the Blues",1979
79770,Quintet,1979
79771,Racquet,1979
79773,"Radio On",1979
79774,Ramona,1979
79776,Ratataplan,1979
79777,Ravagers,1979
79780,"Re-enter the Dragon",1979
79781,"Real Life",1979
79782,"El rebaño de los ángeles",1979
79784,Reconcomio,1979
79786,"Reewo Daande Maayo",1979
79787,"Moments de la vie d'une femme",1979
79788,"Zombie Holocaust",1980
79789,"O Rei e os Trapalhões",1979
79790,"A Time to Mend",1980
79792,"Rend mig i traditionerne",1979
79794,"Repmånad eller Hur man gör pojkar av män",1979
79797,"Return to the Beloved",1979
79799,"A Married Woman",1982
79801,"Return of the Dead",1979
79803,"Return of the Tiger",1978
79804,"Jin jian can gu ling",1979
79805,"Riavanti... Marsch!",1979
79806,"Rich Kids",1979
79807,"Richard Pryor: Live in Concert",1979
79808,"The Riddle of the Sands",1979
79811,Rivals,1981
79812,"The River",1977
79813,"Rock 'n' Roll High School",1979
79814,Rockshow,1980
79815,Rockers,1978
79816,"Rocky Carambola",1979
79817,"Rocky II",1979
79818,"Rodnoe delo",1979
79819,"Róg Brzeskiej i Capri",1979
79822,"Roller Boogie",1979
79823,"Roman i Magda",1979
79826,"The Rose",1979
79830,"Rukojmí v Bella Vista",1980
79831,"The Runner Stumbles",1979
79832,Running,1979
79833,"Lupin the 3rd: Castle of Cagliostro",1979
79834,"Rust Never Sleeps",1979
79835,"S lyubimymi ne rasstavaytes",1980
79837,"Saturday, Sunday and Friday",1979
79838,"La Sabina",1979
79839,"Fun Is Beautiful",1980
79841,"Journey of the Stone",1978
79842,"Sai Thip",1979
79843,"Saint Jack",1979
79845,"A Leap in the Dark",1980
79848,"Sammy Stops the World",1978
79849,"Zhui ming sha shou",1971
79851,"El oreja rajada",1980
79852,"Santo Antero",1979
79854,"Every Man for Himself",1980
79855,"Savage Weekend",1979
79856,"Sbirro, la tua legge è lenta... la mia... no!",1979
79857,"Jun fa qu shi",1979
79858,"Scavenger Hunt",1979
79859,"Uno sceriffo extraterrestre... poco extra e molto terrestre",1979
79860,Schatzsucher,1979
79861,Schilten,1979
79862,"Schimpo, was macht ein Aff' in Afrika",1979
79864,"Die Schulmädchen vom Treffpunkt Zoo",1979
79866,"Sisters, or The Balance of Happiness",1979
79867,"Just a Gigolo",1978
79869,"Screams of a Winter Night",1979
79870,"Lo scugnizzo",1979
79871,Scum,1979
79872,"Scusi, lei è normale?",1979
79873,"Sechs Schwedinnen im Pensionat",1979
79874,"Never Never Land",1980
79875,"The Seduction of Joe Tynan",1979
79878,"Sekret Enigmy",1979
79880,"Senza buccia",1979
79881,"Cheung laap cheing ngoi",1979
79882,Seven,1979
79883,"Gong fu qi jie",1979
79885,"Señora casada necesita joven bien dotado",1971
79886,"Legend of the Mountain",1979
79887,"Big Boss of Shanghai",1979
79888,"Shanghai Massacre",1981
79889,Sankarabharanam,1980
79891,"Shaolin Temple",1982
79892,"A Slice of Death",1979
79893,"Shaolin Invincible Sticks",1978
79894,"The Shape of Things to Come",1979
79896,"The Brave Archer III",1981
79897,"She xing zui bu",1980
79899,"Brave Archer and His Mate",1982
79900,"Itchy Fingers",1979
79901,"Life Gamble",1978
79903,"Shi er tan tui",1979
79904,"The Divine Bow",1979
79907,Siberiade,1979
79908,"7 cabalgan hacia la muerte",1979
79909,"Las siete magníficas y audaces mujeres",1979
79911,"Xue lian huan",1977
79912,"Skatetown, U.S.A.",1979
79914,"Skradziona kolekcja",1979
79915,Skullduggery,1983
79916,Slachtvee,1979
79917,"One More Minute",1979
79919,"Los sobrevivientes",1979
79920,"The Brontë Sisters",1979
79921,"Bloody Sun",1974
79924,"Solo Sunny",1980
79925,Solon,1979
79926,Solovey,1980
79928,"La sombra de los gigantes",1979
79929,"Una sombra en la oscuridad",1979
79931,"Something Short of Paradise",1979
79932,"Somewhere, Sometime",1979
79934,Sonntagskinder,1980
79936,"The Space Movie",1980
79937,"Spaced Out",1979
79938,"The Touch",1980
79940,"Spirit of the Wind",1979
79941,"Meng jiao di she long nu",1973
79943,"Squadra antigangsters",1979
79944,Stalker,1979
79945,"Star Trek: The Motion Picture",1979
79946,Starcrash,1978
79948,"Starting Over",1979
79953,"Sto koni do stu brzegów",1979
79955,Stortjuven,1979
79958,"Le strelle nel fosso",1979
79959,"Strong Medicine",1981
79961,"Der Sturz",1979
79963,Suhaag,1979
79965,"Summer Camp",1979
79966,Sunburn,1979
79967,"She's 19 and Ready",1979
79968,Sunnyside,1979
79969,"Catch the Black Sunshine",1972
79970,Superhuman,1979
79971,"Supersonic Man",1979
79974,"Swap Meet",1979
79977,"Swim Team",1979
79978,Switch,1979
79979,"Hospital of the Transfiguration",1979
79980,"Série noire",1979
79981,"El Super",1979
79983,"Ein Tag mit dem Wind",1979
79984,"El tahúr",1979
79985,"The Secret Life of Nikola Tesla",1980
79988,"Tarka the Otter",1978
79996,Thaw,1977
79997,"Ballad of Tara",1979
79999,Tema,1979
80001,"Temporale Rosy",1980
80002,"Ten Tigers of Kwangtung",1980
80004,"Tenda dos Milagres",1977
80008,"Tesoro mio",1979
80009,Tess,1979
80010,"Pilot Pirx's Inquest",1979
80012,"That Sinking Feeling",1979
80013,"That Summer!",1979
80014,"There Goes the Bride",1980
80015,"There Is a Sunrise Every Morning",1979
80016,Thirst,1979
80020,"Ti Miséria",1979
80021,"Tierra de rastrojos",1980
80024,Tim,1979
80025,"Time After Time",1979
80026,Tiro,1979
80027,"Title Shot",1979
80028,"To Kill a Mastermind",1979
80029,"Das Todesmagazin oder: Wie werde ich ein Blumentopf?",1979
80030,Together?,1979
80031,"Tom Horn",1980
80033,"Faraway Tomorrow",1979
80038,"The Medic",1979
80039,"A Touch of the Sun",1979
80040,"Tourist Trap",1979
80041,"All Stars",1980
80042,"Tragedy of Love",1979
80044,"Austern mit Senf",1979
80046,"Tic Tac Toe",1979
80050,"Tvers gjennom lov",1979
80051,"Twice a Woman",1979
80052,"Ty pomnish?",1979
80053,"A téglafal mögött",1980
80054,"La tía Alejandra",1979
80055,"Uit elkaar",1979
80057,Zombie,1979
80058,"The Humanoid",1979
80062,"Unidentified Flying Oddball",1979
80064,"Irreconcilable Memories",1980
80065,"Up River",1979
80066,"Up from the Depths",1979
80067,"Upprättelsen",1979
80068,Urmaana,1979
80069,Usijanje,1979
80070,"On the Move",1979
80071,"Utolsó elötti ítélet",1980
80072,"Utrenniy obkhod",1980
80073,"V moey smerti proshu vinit Klavu K.",1980
80075,Madness,1980
80077,"Vagabond Skiers",1979
80080,"Vampire Hookers",1978
80081,"Van Nuys Blvd.",1979
80082,"Vasárnapi szülök",1980
80083,"Vavilon XX",1979
80085,"La vedova del trullo",1979
80086,"Only Their Clothes Are Old",1981
80087,"The Lovers' Wind",1978
80089,"It's a World Full of Children",1980
80090,"The Green Pastures",1979
80091,"Veroy i pravdoy",1979
80093,"The Demise of Herman Durer",1979
80094,"Lovers and Liars",1979
80095,"I viaggiatori della sera",1979
80096,Victoria,1979
80097,"The Villain",1979
80098,"Virginidad perdida",1979
80100,"The Visitor",1979
80101,"Life Is Beautiful",1979
80102,"La viuda de Montiel",1979
80103,Voices,1979
80104,"Is This Fate?",1979
80107,"Vozvrashchenie chuvstv",1979
80108,"Vringsveedeler Triptychon",1981
80109,"Een vrouw als Eva",1979
80110,"Woman Between Wolf and Dog",1979
80111,"Vtoraya vesna",1980
80112,"Vzroslyy syn",1979
80114,"Walk Proud",1979
80116,"Wanda Nevada",1979
80117,"The Wanderers",1979
80118,"The War at Home",1979
80120,"The Warriors",1979
80121,"Warum die UFOs unseren Salat klauen",1980
80122,"We'll Grow Thin Together",1979
80124,"Wehe, wenn Schwarzenbeck kommt",1979
80125,"West Indies",1979
80129,"When You Comin' Back, Red Ryder?",1979
80130,"When a Stranger Calls",1979
80131,"Wild Horse Hank",1979
80135,"The Willi Busch Report",1979
80136,"Wilmington 10 -- U.S.A. 10,000",1979
80137,"Wing Commander",1975
80139,"Winter Kills",1979
80140,"Wise Blood",1979
80142,"The Wobblies",1979
80143,"Wolne chwile",1979
80144,"Woman Avenger",1980
80147,"The World Is Full of Married Men",1979
80148,"World of the Drunken Master",1979
80149,Woyzeck,1979
80150,"Wsród nocnej ciszy",1978
80151,"The Savage Five",1974
80152,"Wu zhao sheng you zhao",1979
80153,"Wu zhuang yuan",1980
80155,"The Wonderful Years",1979
80156,"The Incredible Kung Fu Master",1979
80157,Yanks,1979
80158,"Yesterday's Hero",1979
80159,"The Resurrection of the Golden Wolf",1979
80163,"Young and Free",1979
80164,"Your Ticket Is No Longer Valid",1981
80165,"House of the Lute",1979
80166,Knockabout,1979
80168,"Zdes, na moey zemle",1979
80169,"Zerwane cumy",1979
80170,"Zetteldämmerung",1979
80172,"Heroes of the East",1978
80173,"A Hard Way to Die",1979
80174,"Zivi bili pa vidjeli",1979
80176,Nightmares,1979
80179,"Drunken Master",1978
80180,"Zulu Dawn",1979
80181,"Zum Gasthof der spritzigen Mädchen",1979
80182,"Zwei Däninnen in Lederhosen",1979
80183,"Can You Be with 5 Girls at Once?",1979
80184,"Us Two",1979
80185,"The Eighth Day",1979
80186,"Les égouts du paradis",1979
80187,"Élve vagy halva",1980
80188,"O Último Soldado",1979
80310,"Breaker Morant",1980
80311,"...Maybe This Time",1981
80312,"127 millones libres de impuestos",1981
80314,1958,1980
80315,"2 Wondrous Tigers",1979
80316,"203 kochi",1980
80317,"5 Flaschen für Angelika",1981
80318,"Za ji wang ming dui",1979
80319,"9 to 5",1980
80320,"A Banna",1980
80321,"AC/DC: Let There Be Rock",1980
80322,Aakrosh,1980
80323,Abang,1981
80324,Abattre,1980
80327,Abhimanyu,1980
80328,"Ach du lieber Harry",1981
80329,"Der achte Tag",1980
80333,"Adiós, querida mamá",1980
80335,"Afternoon Breezes",1980
80337,Agee,1980
80339,Airplane!,1980
80340,Aiye,1980
80341,"In Search of Famine",1981
80342,"Aktorzy prowincjonalni",1979
80343,"Albert Pinto Ko Gussa Kyon Ata Hai",1980
80345,"Alfonso Sánchez",1980
80346,"The Alien Dead",1980
80347,"De plaats van de vreemdeling",1982
80349,"All About a Prima Ballerina",1980
80354,Alligator,1980
80355,"Allons z'enfants",1981
80357,"Almost Transparent Blue",1979
80360,"Altered States",1980
80361,"L'altra donna",1980
80362,"The Other Hell",1981
80363,"Madame Olga's Pupils",1981
80365,"American Gigolo",1980
80366,"Carlota: Amor es... veneno",1981
80367,"Amours d'adolescentes pubères",1980
80368,"An Be Nodo",1980
80372,"Anna Makossa",1980
80373,"Light Years Away",1981
80376,"Barsaat Ki Ek Raat",1981
80377,"Any Which Way You Can",1980
80379,"Cannibals in the Streets",1980
80380,"The Apple",1980
80381,"Aria dla atlety",1979
80382,"Arno Breker, Portrait eines Bildhauers",1980
80384,"Arrivano i bersaglieri",1980
