person_id,movie_id
199,67549
935345,67549
899106,67549
109175,67549
925453,67550
99677,67550
536484,67550
3909,67550
4564,67553
4363,67553
756379,67553
80337,67553
396136,67554
2198,67554
176039,67554
670964,67554
632615,67555
821,67555
50197,67555
695170,67555
2017696,67556
4690836,67556
161621,67556
162223,67556
1987472,67557
1974249,67557
1973177,67557
1972070,67557
2830852,67557
3240814,67557
2956420,67557
2901410,67557
728539,67559
910535,67559
698594,67559
648920,67559
599527,67561
239094,67561
707965,67561
326909,67561
392250,67562
943050,67562
48103,67562
803903,67562
735911,67563
690021,67563
721166,67563
67933,67563
708514,67564
530166,67564
649598,67564
245065,67564
542063,67565
822034,67565
90521,67565
95979,67565
466977,67566
885203,67566
71799,67568
1186,67568
813961,67568
1180,67568
139080,67569
716761,67569
421286,67569
713242,67569
39205,67570
335241,67570
939814,67570
3706672,67570
418440,67572
148393,67572
744638,67572
804482,67572
245919,67574
539290,67574
359449,67574
324886,67574
558074,67575
834847,67575
1429521,67575
1407079,67575
160587,67576
641269,67576
907107,67576
3679,67576
2299852,67580
447571,67580
524893,67580
229177,67585
3452671,67585
331849,67585
142,67588
910055,67588
5234,67588
488024,67588
527,67589
822972,67589
364455,67589
335519,67589
17596,67591
349899,67591
398233,67591
761796,67591
86926,67592
785771,67592
256399,67592
706895,67592
139433,67594
246814,67594
360973,67594
799984,67594
277159,67597
627141,67597
460059,67597
468764,67597
771044,67598
93362,67598
125581,67598
35264,67598
249014,67598
216158,67598
602178,67598
769740,67598
198941,67600
147566,67600
466597,67600
96338,67600
511,67601
455133,67601
6981,67601
463181,67601
660327,67602
522590,67602
1560,67602
54284,67602
423381,67604
681566,67604
1868,67604
892615,67604
468822,67605
246150,67605
955851,67605
804706,67605
899164,67606
471544,67606
381548,67606
114188,67606
754177,67607
4463,67607
889148,67607
474884,67607
710036,67607
4467,67607
707303,67607
687958,67609
125627,67609
709951,67609
637649,67609
1369,67610
1141,67610
1699,67610
141268,67610
89761,67614
554578,67614
145708,67614
181578,67614
54224,67615
671774,67615
497328,67615
162948,67615
179059,67615
814780,67615
658910,67616
890330,67616
892430,67616
649121,67616
311867,67617
313847,67617
740533,67617
815831,67617
134223,67618
931001,67618
1495509,67618
442322,67618
670323,67619
958250,67619
802371,67619
703438,67619
671854,67620
732430,67620
269923,67620
114533,67620
816182,67621
217677,67621
693868,67621
432007,67621
564841,67622
839,67622
1098,67622
463456,67622
68407,67624
339863,67624
385543,67624
437342,67624
125909,67625
813463,67625
952519,67625
96846,67625
359895,67627
440751,67627
460063,67627
468648,67627
892260,67628
484376,67628
7023,67628
602615,67628
378237,67630
488309,67630
585023,67630
390332,67630
99352,67632
1166653,67632
308041,67632
685632,67632
92688,67633
1778373,67633
34492,67633
1777034,67633
765546,67634
1347,67634
384050,67634
925418,67634
439257,67635
784884,67635
476492,67635
956384,67635
802366,67636
849863,67636
821,67636
223521,67636
3,67637
1012,67637
689488,67637
696163,67637
4646,67638
321294,67638
135671,67638
144311,67638
919,67639
125627,67639
598720,67639
938231,67639
596261,67640
1278323,67640
1278344,67640
1278382,67640
918315,67641
220750,67641
598381,67641
560908,67641
844766,67642
171587,67642
747013,67642
739811,67642
79439,67643
601377,67643
833425,67643
655400,67643
1058,67645
68552,67645
1186,67645
619802,67645
198941,67646
129411,67646
798309,67646
73031,67646
341518,67647
79341,67647
205793,67647
162948,67647
579903,67648
3483048,67648
3482932,67648
365600,67648
3498013,67648
266792,67649
450185,67649
493517,67649
557552,67649
9,67650
171475,67650
340737,67650
7234,67650
4429,67651
151293,67651
451396,67651
534501,67651
740067,67652
264554,67652
897385,67652
287637,67652
631684,67654
843448,67654
246150,67654
813271,67654
667805,67654
784884,67655
693167,67655
337253,67655
322992,67655
805,67656
685559,67656
131294,67656
741120,67656
59840,67657
178389,67657
703699,67657
176246,67657
712248,67657
869812,67657
492342,67658
835144,67658
697587,67658
714874,67658
1796,67659
122610,67659
36107,67659
1077,67659
280585,67660
293354,67660
744063,67660
1142,67660
812694,67661
370769,67661
433188,67661
28487,67661
885474,67661
590158,67661
155043,67663
721769,67663
950133,67663
916908,67663
70388,67666
98487,67666
126585,67666
304839,67666
439344,67667
140649,67667
887161,67667
644680,67667
716851,67668
4570,67668
347901,67668
451396,67668
558,67669
226947,67669
198446,67669
1141,67669
67146,67671
366866,67671
675273,67671
928648,67671
1812,67672
770635,67672
16693,67672
761033,67672
732468,67674
85782,67674
408977,67674
743533,67674
447652,67676
7116179,67676
436819,67676
833425,67676
769135,67678
256822,67678
474393,67678
5138338,67678
299439,67679
537418,67679
537417,67679
919149,67679
2069,67681
907480,67681
3225,67681
669576,67681
54781,67682
711947,67682
508826,67682
825681,67682
919,67685
135671,67685
264770,67685
271229,67685
989,67686
908919,67686
945,67686
443577,67686
556660,67688
548845,67688
696209,67688
52459,67688
786891,67690
439482,67690
653540,67690
711947,67690
856749,67692
810342,67692
613662,67692
430020,67692
689220,67693
472365,67693
84250,67693
441468,67693
603314,67695
863145,67695
548617,67695
538415,67695
4646,67696
321779,67696
135548,67696
266194,67696
550459,67697
109215,67697
2366524,67697
866580,67697
82927,67697
280011,67697
2231,67698
190977,67698
159258,67698
292318,67698
492734,67699
1839,67699
80,67699
197,67699
698413,67699
919924,67699
537418,67700
917146,67700
543188,67700
793498,67700
644680,67701
81175,67701
219151,67701
15843,67701
768558,67703
269804,67703
315469,67703
2239694,67703
267419,67704
768558,67704
1181575,67704
787355,67704
1288343,67704
392915,67704
2777329,67704
4622302,67705
311482,67705
4545210,67705
483779,67705
763803,67707
738792,67707
29343,67707
147436,67707
763803,67708
3145975,67708
599965,67708
9454472,67708
946179,67710
919,67710
1330,67710
670964,67710
1739,67711
926013,67711
493514,67711
290136,67711
1417,67712
778,67712
137004,67712
502360,67712
489,67713
913993,67713
360081,67713
559968,67713
127154,67715
290955,67715
706760,67715
540953,67715
484,67716
434675,67716
681254,67716
319311,67716
903110,67717
74059,67717
127293,67717
144644,67717
373830,67718
453069,67718
704643,67718
74904,67718
52,67719
542146,67719
2094,67719
557870,67719
289960,67722
409049,67722
195895,67722
775810,67722
398883,67724
156875,67724
47016,67724
151787,67724
302,67725
651807,67725
694293,67725
4309,67725
488200,67726
6489,67726
415991,67726
475610,67726
1201,67727
19704,67727
47467,67727
337093,67727
846616,67729
151285,67729
159541,67729
51831,67729
10143632,67730
620026,67730
3837892,67730
412506,67730
559420,67730
663419,67732
169358,67732
690303,67732
106061,67732
560932,67736
564059,67736
137023,67736
282435,67736
1665,67738
277,67738
453,67738
1954,67738
333741,67739
824377,67739
683309,67739
399371,67739
251870,67740
360512,67740
837803,67740
794456,67740
745780,67741
348214,67741
162541,67741
820626,67741
4434,67742
347901,67742
403827,67742
961448,67742
198222,67745
299540,67745
784116,67745
689009,67745
637603,67747
847264,67747
586227,67747
27947,67747
945470,67747
297843,67747
8790057,67748
847264,67748
848993,67748
27947,67748
475910,67748
395953,67748
151919,67749
102787,67749
715284,67749
1017,67749
60,67750
703947,67750
529150,67750
879073,67750
559487,67751
847264,67751
407411,67751
875465,67751
559385,67751
673383,67752
654843,67752
575745,67752
748343,67752
363615,67753
356,67753
92046,67753
374751,67753
6249,67754
483965,67755
448563,67755
848533,67755
538683,67755
1136,67756
693420,67756
726492,67756
6956,67756
697785,67757
778906,67757
667335,67757
123680,67757
484376,67758
304999,67758
513298,67758
690362,67758
1109197,67759
733545,67759
738157,67759
757725,67759
291753,67760
382328,67760
472941,67760
176161,67760
455394,67761
1648,67761
577865,67761
35195,67761
1258,67763
1283,67763
164540,67763
843044,67763
21691,67764
24849,67764
241001,67764
350785,67764
511350,67765
43466,67765
116339,67765
249415,67765
39068,67766
751245,67766
372271,67766
974,67766
495764,67768
747013,67768
616343,67768
222023,67768
601377,67769
530048,67769
130952,67769
139907,67769
314,67770
1536,67770
1128,67770
266,67770
45987,67771
48371,67771
86685,67771
132467,67771
314,67773
578,67773
409866,67773
305488,67773
56,67774
20,67774
1665,67774
765546,67774
775843,67777
834482,67777
477966,67777
344607,67777
557159,67778
274731,67778
4625,67778
3909,67778
1511508,67779
34023,67779
753046,67779
1276690,67779
668052,67779
862108,67779
357137,67779
1277750,67779
835646,67780
1677684,67780
2066455,67780
712341,67780
198941,67781
246293,67781
625033,67781
292757,67781
276341,67783
182661,67783
89984,67783
912001,67783
141415,67784
14359,67784
25454,67784
39950,67784
45488,67784
117634,67784
893954,67786
70388,67786
126537,67786
783828,67786
190716,67786
87755,67786
242098,67787
731634,67787
839881,67787
20490,67787
735959,67788
305182,67788
466581,67788
623028,67788
631994,67789
422392,67789
37037,67789
122050,67789
3414480,67790
373002,67790
1801267,67790
57,67791
514059,67791
1816,67791
68029,67791
907,67792
932629,67792
1458,67792
21446,67792
721031,67793
26930,67793
433157,67793
513271,67793
870590,67794
824377,67794
372851,67794
796977,67794
817748,67795
915865,67795
48127,67795
89882,67795
398884,67797
409149,67797
955603,67797
874868,67797
13833,67797
2389208,67797
120658,67799
688975,67799
364490,67799
584266,67799
163,67800
1265,67800
891092,67800
571435,67800
1007,67801
168394,67801
642198,67801
397432,67801
642198,67803
342201,67803
396749,67803
174179,67803
140,67804
912001,67804
882853,67804
895,67804
2075,67805
413559,67805
372158,67805
1919,67805
551586,67806
851166,67806
593369,67806
660333,67806
3056016,67807
793384,67807
2228681,67807
2238177,67807
2228653,67807
1955178,67807
900143,67808
865575,67808
650010,67808
892927,67808
1258,67809
687189,67809
1181,67809
604702,67809
887708,67810
160985,67810
768788,67810
227647,67810
620168,67812
586733,67812
559693,67812
645659,67812
201782,67814
879556,67814
201780,67814
650772,67814
490254,67815
752182,67815
498647,67815
197461,67815
667202,67816
40817,67816
445838,67816
363440,67816
298,67817
1967,67817
1001,67817
734454,67817
273787,67818
590695,67818
24550,67818
554578,67818
827405,67819
827406,67819
3687,67819
387207,67819
137524,67820
377750,67820
257077,67820
6835795,67820
1257,67822
574534,67822
915077,67822
159258,67822
845637,67823
869855,67823
306605,67823
653324,67823
45,67824
947935,67824
862875,67824
62531,67824
327387,67825
140167,67825
725274,67825
730931,67825
3586,67825
471923,67825
348809,67827
29343,67827
848910,67827
442146,67827
786443,67836
783493,67836
791665,67836
147533,67836
35057,67838
59946,67838
73435,67838
73675,67838
448322,67839
741596,67839
362129,67839
1049,67839
7147,67840
612614,67840
442395,67840
25629,67840
75655,67842
951647,67842
521944,67843
20281,67843
200991,67843
227647,67843
1093932,67843
1912566,67843
546933,67843
2538137,67843
872717,67845
865341,67845
436430,67845
561415,67845
930603,67846
2817,67846
850096,67846
835527,67846
1715,67848
940946,67848
318527,67848
712644,67848
236952,67850
20639,67850
392529,67850
454749,67850
756107,67850
103438,67850
565335,67850
725773,67850
585592,67852
428729,67852
795375,67852
893099,67853
734894,67853
660183,67853
483959,67853
583963,67854
544547,67854
874868,67854
862875,67854
793705,67855
2072,67855
1180,67855
634159,67855
54530,67856
170324,67856
1715256,67856
1715365,67856
773675,67856
652798,67857
785565,67857
759695,67857
719792,67857
162223,67857
515785,67857
577203,67857
599700,67861
442304,67861
201343,67861
728957,67861
1032,67862
2467283,67862
189270,67862
2467267,67862
748,67863
732555,67863
10322489,67863
477981,67865
887463,67865
470522,67865
436580,67865
423524,67866
423526,67866
499191,67866
778,67866
185883,67867
633867,67867
252111,67867
233219,67867
321779,67868
271544,67868
676729,67868
726043,67868
903750,67869
539339,67869
8769,67869
451571,67869
1699,67870
1727,67870
1771,67870
721073,67870
36917,67871
448505,67871
583485,67871
84151,67871
651636,67871
114753,67871
329161,67871
385277,67871
402262,67873
538931,67873
1879704,67873
449111,67873
48103,67873
542063,67876
771268,67876
135671,67876
681583,67876
106387,67879
466977,67879
301884,67879
354563,67879
170006,67880
260884,67880
885474,67880
272809,67880
31,67881
603,67881
991,67881
660327,67881
106601,67883
855686,67883
14062,67883
126478,67883
512131,67883
833296,67883
85010,67883
126537,67884
271729,67884
475269,67884
120007,67884
105898,67885
854332,67885
637434,67885
326521,67885
5852166,67886
5852167,67886
735959,67887
466581,67887
407572,67887
305182,67887
904159,67889
1501125,67889
539026,67889
699659,67889
852510,67893
643105,67893
83401,67893
933287,67893
236254,67894
900413,67894
218475,67894
94081,67894
245344,67895
896557,67895
589851,67895
258894,67895
417797,67896
1012,67896
865575,67896
681566,67896
311497,67897
351566,67897
15360,67897
15475,67897
34134,67897
40310,67897
127353,67897
105475,67899
445715,67899
916476,67899
494527,67899
1128,67900
1077,67900
366,67900
190977,67900
805,67901
691727,67901
536484,67901
819,67901
636719,67902
850096,67902
313309,67902
290955,67902
529543,67903
450443,67903
885286,67903
1045863,67903
954986,67904
464170,67904
474546,67904
726121,67904
376101,67907
786809,67907
932811,67907
371304,67907
349330,67908
273787,67908
575754,67908
104189,67908
305677,67908
161657,67908
258918,67909
826862,67909
771869,67909
905876,67909
211922,67912
265761,67912
690362,67912
148840,67912
4646,67913
99054,67913
231409,67913
301403,67913
86706,67914
816457,67914
308,67914
275213,67914
398110,67916
137092,67916
292077,67916
394588,67916
398110,67917
449515,67917
842677,67917
935333,67917
356,67918
290839,67918
536995,67918
901492,67918
1884,67919
880521,67919
43453,67919
75961,67919
125582,67920
289676,67920
865396,67920
587427,67920
44,67921
164540,67921
798826,67921
194230,67921
736035,67922
253793,67922
718309,67922
578037,67922
180920,67924
910381,67924
1891,67924
609699,67924
848023,67925
788687,67925
438911,67925
439784,67925
628017,67927
1476,67927
1648,67927
415591,67927
600060,67928
663419,67928
43308,67928
22283,67928
88793,67929
587240,67929
946481,67929
788035,67929
209224,67930
260517,67930
47988,67930
418510,67930
622871,67930
261551,67930
174289,67930
542853,67931
711501,67931
263680,67931
951597,67931
865575,67932
173399,67932
329427,67932
904371,67932
1036654,67933
398944,67933
156991,67933
151787,67933
107603,67934
36208,67934
1154160,67934
627610,67934
484376,67935
844640,67935
755364,67935
273888,67935
844640,67936
484376,67936
755364,67936
273888,67936
589019,67936
25808,67937
49292,67937
121444,67937
134859,67937
555898,67938
599269,67938
554539,67938
733358,67938
321779,67940
126673,67940
858412,67940
694918,67940
1352,67941
842,67941
685632,67941
580986,67941
902610,67942
685559,67942
224002,67942
191764,67942
1128,67943
797531,67943
681583,67943
864397,67943
125627,67946
863016,67946
547379,67946
50876,67946
894677,67948
142365,67948
761100,67948
884844,67948
320760,67949
634159,67949
445715,67949
778568,67949
216771,67950
144590,67950
201193,67950
309479,67950
231598,67950
223595,67950
774622,67951
621750,67951
922644,67951
511234,67951
9,67952
574534,67952
202638,67952
801786,67952
587401,67956
167509,67956
160410,67956
143303,67956
952369,67957
843629,67957
665668,67957
1675725,67957
237244,67958
896557,67958
436170,67958
475476,67958
256,67959
347858,67959
736312,67959
576851,67959
1544,67960
650477,67960
729243,67960
1563837,67960
448194,67961
517056,67961
383449,67961
795913,67961
795914,67961
858010,67961
858011,67961
744740,67961
144589,67962
176061,67962
6739,67962
778016,67962
81592,67963
209699,67963
753956,67963
357545,67963
304121,67964
757498,67964
815835,67964
284107,67967
912001,67967
418894,67967
640409,67967
54419,67969
75420,67969
81479,67969
119284,67969
321779,67970
85493,67970
3586,67970
917076,67970
85493,67971
321779,67971
3586,67971
725274,67971
647005,67972
25997,67972
788035,67972
336474,67972
803903,67973
687446,67973
525557,67973
439131,67973
1666,67975
1859,67975
915840,67975
533943,67975
164,67976
370144,67976
605923,67976
217677,67976
709681,67979
778016,67979
769440,67979
6781,67979
163,67980
364455,67980
912001,67980
122634,67980
999,67981
587249,67981
687029,67981
47699,67981
1430,67982
294164,67982
276736,67982
542712,67982
1859,67983
504492,67983
291640,67983
724732,67983
2079,67985
587256,67985
165,67985
397212,67985
640812,67987
88278,67987
160041,67987
1142,67987
1152058,67987
384107,67987
733678,67988
10379,67988
47733,67988
87613,67988
34,67989
641939,67989
1500,67989
137524,67989
453069,67990
562229,67990
216158,67990
381816,67990
1117,67991
6471,67991
516800,67991
200599,67991
698,67992
16776,67992
652578,67992
455702,67992
573401,67993
483279,67993
852674,67993
263565,67993
321779,67994
863429,67994
775596,67994
25988,67994
1726542,67995
172646,67995
304060,67995
427,67995
473314,67997
156955,67997
862479,67997
508380,67997
583955,67997
403065,67999
903212,67999
368275,67999
761100,67999
329,68000
803298,68000
509599,68000
790925,68000
880761,68001
119891,68001
890610,68001
805603,68001
94049,68002
611196,68002
646838,68002
157040,68002
1036654,68003
862479,68003
583955,68003
1083237,68003
155607,68004
398944,68004
378420,68004
5033,68004
1157,68005
614677,68005
1796,68005
21056,68005
455394,68006
307255,68006
1096981,68006
1640,68006
943863,68007
3190421,68007
1091066,68007
456124,68007
841700,68008
496699,68008
79862,68008
94234,68008
610662,68008
511350,68008
22333,68009
9500,68009
439495,68009
30261,68009
748270,68011
703947,68011
467,68011
1278966,68011
747155,68012
37026,68012
219939,68012
783996,68012
1352282,68012
513795,68013
959184,68013
92008,68013
112759,68013
1868,68014
813961,68014
141361,68014
330961,68014
911093,68015
526694,68015
862886,68015
359161,68015
417361,68016
689842,68016
631102,68016
238204,68016
406988,68017
284346,68017
470739,68017
1638,68017
350698,68017
953220,68017
102595,68017
44680,68020
67176,68020
79195,68020
327387,68020
464738,68021
586654,68021
470567,68021
637434,68021
1509,68022
1417,68022
924576,68022
303,68022
683831,68023
350051,68023
708048,68023
17171,68023
144589,68024
659461,68024
758400,68024
246293,68024
344582,68025
252473,68025
259176,68025
653331,68025
366,68026
52,68026
549659,68026
479628,68026
886,68152
443,68152
2085,68152
916434,68152
104069,68153
269467,68153
275010,68153
327284,68153
1352,68154
817881,68154
813805,68154
850254,68154
937539,68155
943050,68155
465787,68155
532535,68155
843033,68155
200122,68156
196247,68156
397432,68156
534577,68156
875416,68159
1078250,68159
151080,68159
47016,68159
554430,68161
230990,68161
237106,68161
548638,68161
899979,68162
172895,68162
192683,68162
313105,68162
856833,68163
435759,68163
877270,68163
48689,68163
56343,68164
128410,68164
806761,68164
942698,68164
112051,68164
335182,68164
821277,68166
866186,68166
264770,68166
464170,68166
342954,68167
464469,68167
862862,68167
63,68168
1433,68168
290047,68168
12524,68168
197715,68171
522884,68171
562732,68171
783007,68171
112051,68172
94023,68172
521944,68172
948735,68172
188347,68173
402032,68173
589711,68173
177228,68173
300064,68176
487022,68176
897430,68176
367,68176
963,68177
466977,68177
456838,68177
238984,68177
829455,68178
591,68178
38,68178
597460,68178
1262,68179
600018,68179
870362,68179
951597,68179
833458,68180
28313,68180
54569,68180
412570,68180
258904,68181
351566,68181
359129,68181
408458,68181
646369,68181
469060,68181
226727,68181
784039,68181
1428,68182
346087,68182
737928,68182
215683,68182
593844,68183
99054,68183
519427,68183
265761,68183
625072,68184
131615,68184
147078,68184
824393,68184
544286,68185
6702,68185
621522,68185
162223,68185
211922,68186
248815,68186
864081,68186
706770,68186
111917,68187
115058,68187
696097,68187
115079,68187
593803,68188
629563,68188
692883,68188
29618,68188
163,68189
762248,68189
336390,68189
882237,68189
298386,68190
419785,68190
71799,68190
186903,68190
693318,68191
287905,68191
378237,68191
22046,68191
125627,68193
822034,68193
773,68193
301403,68193
674606,68194
396136,68194
600018,68194
350739,68194
500505,68195
475269,68195
901901,68195
777696,68195
41631,68197
209634,68197
194848,68197
741017,68197
700803,68199
626219,68199
939961,68199
688208,68199
619802,68200
189561,68200
19704,68200
5552467,68200
239618,68201
365835,68202
86926,68202
625033,68202
283467,68202
312575,68203
247642,68203
174627,68203
744351,68203
250774,68204
2047,68204
696810,68204
713933,68204
894302,68205
958088,68205
894303,68205
147561,68205
335048,68206
99054,68206
626219,68206
782220,68206
1036,68207
273178,68207
694934,68207
900393,68207
117390,68208
289496,68208
523513,68208
538052,68208
148851,68209
205793,68209
53278,68209
709551,68209
37036,68210
138127,68210
147779,68210
197168,68210
937322,68211
353448,68211
852710,68211
682448,68211
140709,68211
94885,68211
911956,68211
60634,68213
653152,68213
847764,68213
277916,68213
80149,68215
223521,68215
695170,68215
471457,68215
802083,68216
733474,68216
200057,68216
107535,68216
1566068,68217
6369,68217
638295,68217
576495,68217
154139,68217
1137758,68217
4435,68217
80337,68217
206993,68219
829544,68219
557229,68219
871341,68219
869671,68221
239447,68221
81175,68221
219151,68221
601304,68221
143948,68221
323905,68221
178389,68222
593369,68222
176364,68222
384154,68222
37364,68223
655774,68223
63,68223
434062,68225
252756,68225
252843,68225
8161,68225
9,68226
1128,68226
2769,68226
181305,68226
1699,68227
382391,68227
749451,68227
681330,68227
662808,68230
865262,68230
843401,68230
1088,68230
457423,68231
96316,68231
427160,68231
51803,68231
447652,68232
761100,68232
747013,68232
106394,68232
4462,68233
681566,68233
781029,68233
2231,68233
552328,68234
761100,68234
724872,68234
626219,68234
290839,68235
109050,68235
236907,68235
481714,68235
264554,68236
97625,68236
201588,68236
202405,68236
775843,68237
686540,68237
10740,68237
81312,68237
493,68240
5236,68240
720890,68240
28647,68240
144813,68241
223548,68242
779130,68242
36309,68242
201763,68242
689436,68244
227633,68244
797912,68244
648303,68244
313,68245
113077,68245
204824,68245
399663,68245
1812,68246
51,68246
518178,68246
28487,68246
875465,68249
406594,68249
437520,68249
442940,68249
559487,68249
794040,68249
837420,68249
847264,68249
851300,68249
492972,68250
176246,68250
131209,68250
303148,68250
903750,68252
1159292,68252
1158349,68252
267419,68252
821,68255
80149,68255
19402,68255
1622857,68255
107035,68256
890248,68256
723032,68256
412965,68256
4435,68257
80149,68257
456096,68257
154129,68257
865515,68258
897715,68258
466977,68258
910022,68258
189380,68259
519427,68259
729887,68259
211473,68259
271763,68261
283721,68261
308523,68261
303148,68261
785664,68263
890248,68263
301556,68263
699510,68263
599837,68264
132103,68264
640023,68264
614677,68264
890118,68266
183646,68266
598777,68266
367576,68266
470125,68267
738076,68267
649063,68267
725274,68267
824377,68268
389378,68268
293050,68268
216158,68268
907480,68271
318522,68271
821489,68271
916253,68271
302837,68272
711501,68272
685559,68272
892826,68272
427,68273
285503,68273
738670,68273
102673,68273
963,68274
638395,68274
1537,68274
593192,68274
465547,68275
615278,68275
780038,68275
391096,68276
189774,68276
817,68276
131387,68276
329598,68277
258168,68277
1173211,68277
7016208,68277
141380,68278
778016,68278
769440,68278
559837,68278
849272,68279
684149,68279
284608,68279
1570816,68279
676349,68280
573871,68280
880081,68280
835926,68280
987,68281
1445,68281
843044,68281
658885,68281
427,68282
548619,68282
354085,68282
96143,68282
738,68283
943634,68283
327648,68283
834754,68283
551234,68284
569144,68284
629370,68284
711560,68284
416228,68285
183646,68285
311674,68285
125350,68285
612621,68286
732279,68286
152187,68286
321816,68286
2735398,68287
656647,68287
1284834,68287
490541,68287
1851431,68287
620699,68287
2650306,68287
951446,68288
412731,68288
655179,68288
574447,68288
311270,68289
6978,68289
319462,68289
336232,68289
445139,68290
502538,68290
898376,68290
120926,68290
4647,68292
385253,68292
963,68292
522370,68292
363936,68293
397555,68293
593850,68293
724741,68293
9,68294
79,68294
514059,68294
217677,68294
363615,68295
41852,68295
531489,68295
127027,68295
356,68296
306659,68296
672430,68296
562223,68296
870590,68297
74059,68297
853900,68297
1596229,68297
824377,68298
389378,68298
211077,68298
179047,68298
599604,68300
466977,68300
677595,68300
88396,68300
168482,68301
182841,68301
299929,68301
34380,68301
395953,68302
847264,68302
407411,68302
297843,68302
8896321,68302
406594,68302
324698,68303
435909,68303
162148,68303
805299,68303
576454,68305
45119,68305
821,68305
802374,68305
1433,68306
240887,68306
887696,68306
75588,68306
92647,68307
823592,68307
974078,68307
5056,68307
1347,68309
1016,68309
697587,68309
143378,68309
155291,68310
508380,68310
156955,68310
586862,68310
141771,68311
226535,68311
248848,68311
918594,68311
941660,68311
460874,68311
901525,68312
955921,68312
476863,68312
252218,68312
930695,68313
852710,68313
89183,68313
140709,68313
1627,68317
2095,68317
226947,68317
865119,68317
748,68318
732555,68318
141956,68319
593380,68319
425587,68319
797725,68319
277159,68320
324886,68320
359895,68320
275360,68320
646037,68321
525557,68321
469372,68321
937308,68321
1627,68323
896,68323
2039,68323
593192,68323
926158,68324
122036,68324
834359,68324
817511,68324
144107,68325
305511,68325
763019,68325
589019,68325
443,68326
1902,68326
373012,68326
1274,68326
591485,68327
1868,68327
340926,68327
1297,68327
125627,68328
99054,68328
709951,68328
68941,68328
700617,68329
45751,68329
73031,68329
625033,68329
211473,68329
134073,68331
601377,68331
781029,68331
670964,68331
889024,68331
138607,68331
1362,68332
1693,68332
897,68332
875861,68332
487947,68333
142517,68333
685638,68333
239141,68333
602,68334
1967,68334
2048,68334
692093,68334
868259,68335
336429,68335
307520,68335
768626,68335
336,68337
642198,68337
385757,68337
41420,68337
93030,68338
816457,68338
773932,68338
48982,68338
416228,68339
931054,68339
1889,68339
801330,68339
691673,68340
894024,68340
558268,68340
130952,68340
854177,68340
529998,68340
314,68341
893341,68341
409866,68341
157067,68341
282871,68342
885474,68342
307468,68342
812906,68342
25182,68343
320321,68343
868350,68343
319834,68343
385253,68344
271763,68344
953400,68344
96613,68344
2231,68346
820042,68346
49975,68346
738949,68346
901,68347
1725,68347
1007,68347
396136,68347
111610,68348
479872,68348
75245,68348
102744,68348
45751,68349
99054,68349
598720,68349
174627,68349
716577,68350
78155,68350
99366,68350
176039,68350
786443,68351
7023,68351
761753,68351
554718,68351
98393,68352
763852,68352
42046,68352
268072,68352
942220,68355
8704,68355
261312,68355
829940,68355
643105,68356
1989,68356
237416,68356
752751,68356
122,68357
841797,68357
745780,68358
858186,68358
202638,68358
669295,68358
269997,68360
277038,68360
727369,68360
765588,68360
721073,68361
786891,68361
291289,68361
644680,68361
1318902,68363
2915829,68363
151860,68363
620699,68363
152054,68363
156875,68363
1863346,68363
3441441,68363
284519,68364
226856,68364
124161,68364
940522,68364
42844,68365
579828,68365
895034,68365
246150,68365
244296,68365
904584,68366
855486,68366
787699,68366
435289,68366
493872,68367
248815,68367
148041,68367
97802,68367
51,68369
696481,68369
977,68369
923343,68369
650276,68370
541048,68370
318832,68370
548277,68370
411054,68371
386805,68371
847394,68371
880849,68371
155291,68372
508380,68372
610786,68372
862872,68372
903923,68374
13073,68374
671356,68374
466503,68374
727367,68375
240638,68376
3909,68376
688526,68376
885134,68376
33972,68377
373830,68377
602178,68377
67176,68377
603402,68378
624536,68378
673034,68378
2216,68378
781291,68379
371281,68379
422436,68379
109042,68379
630113,68380
308042,68380
99554,68380
690150,68380
664720,68382
111610,68382
525599,68382
1917,68382
892816,68382
78173,68383
78725,68383
119860,68383
135908,68383
1434,68384
947,68384
432,68384
1765,68384
560862,68385
780297,68385
137409,68385
337003,68385
385253,68388
721073,68388
658885,68388
248815,68388
394250,68389
1986,68389
147118,68389
156266,68389
2904403,68389
259898,68389
2904968,68389
319834,68391
478467,68391
844640,68391
39707,68391
78744,68392
861852,68392
239760,68392
661286,68392
939961,68393
74125,68393
910898,68393
543468,68393
4647,68394
778792,68394
302837,68394
265761,68394
131387,68403
820566,68403
207018,68403
735471,68403
771268,68404
608311,68404
34068,68404
142761,68404
198941,68406
626219,68406
60268,68406
884534,68406
1522,68408
614916,68408
1544,68408
874353,68408
711560,68409
655142,68409
160589,68409
453299,68409
182841,68412
240638,68412
885474,68412
694934,68412
86706,68413
1648,68413
641929,68413
175060,68413
448505,68414
446705,68414
593709,68414
287853,68414
945,68415
445657,68415
160532,68415
892891,68415
601377,68416
44642,68416
301785,68416
297293,68416
681583,68417
603027,68417
329427,68417
308236,68417
580664,68418
130731,68418
162326,68418
73233,68418
4462,68420
752813,68420
557159,68420
712731,68420
78,68421
1975,68421
1136,68421
223157,68421
211922,68423
554607,68423
23196,68423
347584,68423
489,68424
1088,68424
374128,68424
72498,68424
207117,68425
397485,68425
21435,68425
801612,68425
4769,68428
261805,68428
321017,68428
8379878,68428
693420,68429
693443,68429
1765,68429
928061,68429
596701,68430
520329,68430
555934,68430
133401,68430
162524,68431
229753,68431
